ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
6086
ITEM: BOX BOUNDS pp pp pp
-29.5011 29.5011
-29.5011 29.5011
-29.5011 29.5011
ITEM: ATOMS id mol type x y z 
1414 8 3 -13.0142 7.79484 -2.88906 
1413 8 2 -13.0209 7.75842 -3.65743 
1416 8 3 -12.373 7.92253 -2.86106 
5820 43 2 -9.48323 6.66203 -2.67255 
5823 43 2 -9.67408 6.47223 -3.68513 
5822 43 2 -8.50378 7.103 -3.72616 
5824 43 5 -10.2463 7.22172 -3.63837 
5821 43 2 -8.98896 7.28757 -3.38315 
5819 43 2 -8.25247 7.36139 -2.79166 
5817 43 3 -7.87759 6.53643 -2.55507 
5792 43 2 -4.19836 7.47855 -2.52185 
5793 43 3 -4.00457 8.27226 -3.28387 
936 5 3 -0.83208 8.23404 -4.0342 
1093 6 1 -1.20392 6.48082 -2.82004 
5460 39 2 -2.02199 7.44002 -2.93424 
5461 39 5 -0.985638 6.74844 -2.36893 
505 3 5 -1.76843 8.24854 -3.44608 
1092 6 1 -0.535713 7.99767 -4.10133 
512 3 3 -1.49593 6.36785 -2.17046 
5825 43 3 -12.0894 9.15796 -3.24827 
1398 8 3 -8.74049 9.54085 -4.21015 
1397 8 3 -9.43458 9.66364 -3.34708 
1402 8 2 -10.3376 9.01753 -3.71819 
1400 8 3 -8.44831 8.91757 -3.97366 
1396 8 3 -9.24062 8.5186 -3.23652 
5809 43 2 -7.72446 9.44257 -2.17114 
1399 8 3 -7.68068 9.81584 -4.0834 
5806 43 2 -6.6669 9.89062 -2.66183 
506 3 3 -3.23071 9.25031 -2.20531 
5804 43 2 -3.957 10.3747 -2.30685 
5795 43 3 -3.69293 9.54901 -4.19249 
5794 43 3 -4.19577 8.88432 -3.24636 
935 5 2 -0.544347 9.083 -3.97972 
3611 26 2 -2.09785 9.95324 -2.52142 
939 5 2 -1.96794 9.5564 -3.09979 
938 5 6 -0.297815 9.27702 -3.12947 
1095 6 1 -1.12384 8.75952 -3.31427 
646 3 3 -0.689714 9.21488 -3.29827 
2713 19 1 -1.08364 9.60758 -2.66825 
627 3 2 -0.0164369 10.0814 -3.15882 
5805 43 3 -5.50699 11.176 -2.14026 
3564 26 2 -6.01407 10.723 -2.90797 
2716 19 1 -2.52651 11.017 -2.34312 
5802 43 2 -2.71773 11.4285 -3.05452 
3610 26 3 -2.29054 11.3964 -3.38984 
3574 26 2 -3.69477 12.387 -2.41528 
5799 43 2 -2.78737 10.7711 -3.48544 
3567 26 2 -4.09247 11.5152 -3.13331 
638 3 2 -0.295182 12.3404 -2.94413 
652 3 3 -0.468548 11.9511 -3.45609 
2995 23 2 -2.09391 11.6033 -2.48093 
3613 26 3 -2.08524 12.346 -2.24416 
3577 26 2 -4.83029 13.5697 -3.44575 
5801 43 2 -3.54519 13.007 -3.64567 
650 3 3 -1.71572 14.581 -3.94547 
3000 23 3 -0.285255 13.7768 -3.15664 
649 3 2 -1.44586 13.9711 -3.79515 
651 3 2 -0.888161 14.3704 -2.53531 
2999 23 3 -0.262824 14.4164 -2.37007 
644 3 3 -0.0783469 15.2388 -3.80043 
3170 24 3 -16.2137 0.0464448 -0.162429 
3167 24 3 -14.9831 0.328129 -0.56544 
3165 24 3 -14.9921 0.0413136 -1.1545 
3171 24 3 -14.4806 0.0331075 -0.21448 
3166 24 3 -14.5418 0.81995 -0.188722 
3130 24 3 -11.7621 1.10748 -2.10516 
1994 12 3 -11.0712 0.626811 -1.45344 
2862 22 2 -11.1564 1.017 -0.505491 
3135 24 2 -12.5385 0.00893983 -0.915915 
1956 12 3 -12.0452 2.07333 -1.46358 
3146 24 2 -12.1834 0.547878 -0.401643 
3136 24 2 -12.6084 0.176806 -1.22159 
1951 12 2 -9.21695 0.676355 -0.845009 
3066 24 2 -8.97978 0.45025 -0.430661 
3263 24 3 -9.2014 0.20976 -1.28291 
2863 22 3 -8.65644 1.20619 -0.647002 
2836 22 3 -8.48943 1.95817 -1.02753 
3058 24 3 -10.2768 0.0414903 -1.70603 
3052 24 4 -7.13967 1.60448 -0.761573 
3054 24 2 -6.50915 0.671116 -0.589548 
3070 24 1 -8.04442 0.21899 -2.04012 
2837 22 3 -8.14425 1.95621 -1.33863 
5182 36 3 -4.37462 1.96165 -1.51347 
4763 33 3 -2.80533 1.60984 -1.0939 
4767 33 2 -2.49032 1.71585 -0.0465636 
4764 33 3 -2.1947 1.41774 -1.10372 
2003 12 1 -3.96682 1.79189 -0.770853 
4766 33 3 -2.2501 2.00119 -1.01775 
4765 33 3 -1.6411 1.91024 -1.1575 
5921 45 5 -1.45726 1.76337 -0.357897 
4772 33 3 -0.834772 1.50971 -1.81476 
2846 22 3 -13.6064 4.08554 -0.83547 
1993 12 2 -10.6497 2.3589 -1.87387 
1957 12 1 -9.10076 2.5375 -0.744379 
2852 22 3 -9.89473 3.54416 -1.26848 
2843 22 3 -8.99202 3.35288 -0.655616 
3053 24 2 -6.39537 3.12387 -1.02802 
5181 36 2 -6.84779 3.16396 -1.24709 
3099 24 2 -7.86122 3.57941 -1.99943 
3051 24 3 -7.3313 3.43901 -0.936522 
1953 12 2 -8.37591 2.16063 -2.06932 
5179 36 2 -6.25251 3.9898 -0.868473 
2006 12 1 -4.82349 2.70087 -1.4438 
2005 12 2 -4.60641 2.68568 -0.752748 
4855 33 2 -5.3085 2.31818 -0.00768893 
4769 33 2 -2.89176 3.2247 -2.00983 
4770 33 2 -2.33054 3.03862 -1.52675 
5183 36 2 -3.81515 2.19037 -1.96074 
5464 39 2 -2.13907 4.11502 -0.737442 
4768 33 3 -2.42201 3.09033 -1.48571 
4771 33 2 -1.19141 2.11311 -1.98238 
2847 22 3 -14.2628 4.81976 -0.38204 
1423 8 2 -11.5915 6.15596 -0.285857 
2845 22 3 -12.5497 4.45939 -0.153215 
1424 8 2 -12.116 5.45292 -0.149691 
2844 22 3 -11.3669 4.57704 -1.0416 
2851 22 3 -12.3456 4.87753 -0.972528 
5454 39 1 -10.3099 6.30251 -1.69045 
3049 24 3 -6.79446 5.48679 -0.121778 
3098 24 2 -7.19323 5.53526 -1.46351 
3096 24 2 -8.10359 5.78718 -1.98373 
3097 24 2 -6.92001 5.92744 -1.84475 
5453 39 1 -7.37097 4.58597 -1.1287 
5457 39 3 -4.21938 4.25403 -2.05474 
5456 39 2 -5.00949 4.78089 -1.13378 
3094 24 3 -6.31375 5.11019 -1.69672 
3095 24 2 -5.55452 5.49689 -1.28933 
5789 43 3 -4.43148 5.17885 -0.0750648 
5463 39 2 -2.34041 4.72056 -1.73267 
5462 39 2 -2.42307 5.81181 -1.98193 
5458 39 3 -3.70524 5.23958 -1.64806 
5465 39 3 -2.16309 4.6844 -1.23933 
5788 43 8 -3.67041 5.40642 -0.213012 
3658 26 5 -1.87832 5.73629 -0.930952 
1422 8 2 -11.7503 7.35337 -0.428022 
1419 8 2 -11.1176 6.93588 -0.956964 
1415 8 3 -12.2431 8.21158 -1.62381 
1418 8 2 -12.0638 6.38701 -1.64246 
1420 8 3 -10.1867 6.54028 -0.310479 
5815 43 2 -9.01655 7.16573 -0.603345 
5814 43 2 -8.24865 7.82902 -0.820158 
5813 43 2 -7.84435 8.41391 -0.351042 
5811 43 2 -6.90602 7.81038 -0.835787 
5816 43 2 -8.29654 7.31953 -1.31878 
5791 43 3 -5.02834 7.80489 -1.543 
3591 26 3 -4.81658 7.6154 -1.67824 
3694 26 2 -6.31349 7.46329 -0.73164 
5810 43 2 -5.69052 8.20908 -0.898882 
2715 19 1 -3.3155 6.93513 -0.650804 
5459 39 3 -2.6496 6.97293 -1.77851 
5786 43 3 -3.63295 6.44129 -1.33293 
5787 43 2 -3.69408 6.87698 -0.322786 
511 3 3 -2.22276 7.10501 -1.67673 
510 3 3 -2.4194 6.81806 -0.0517487 
3657 26 2 -3.96031 6.61033 -0.243869 
1094 6 1 -1.65463 7.4029 -1.72463 
3659 26 2 -1.5706 6.84165 -0.422647 
3541 26 2 -0.220797 8.36178 -1.45427 
3589 26 2 -1.39595 6.79709 -1.99287 
5827 43 5 -12.4864 9.90847 -0.573741 
5828 43 2 -11.9081 9.97339 -1.27596 
5826 43 3 -12.1425 9.9025 -1.80474 
1049 5 3 -7.19051 10.5065 -0.0650747 
3693 26 3 -6.64802 9.30537 -1.14877 
5808 43 3 -7.59522 9.63182 -1.93783 
5807 43 3 -6.89968 9.47687 -1.34626 
3653 26 3 -7.86345 10.5271 -0.270504 
507 3 2 -4.60844 9.628 -1.89834 
2718 19 1 -4.51811 9.66381 -0.282096 
3568 26 2 -4.69419 10.536 -1.23737 
3592 26 2 -4.49417 9.00338 -2.02719 
3590 26 3 -4.92999 8.74248 -1.82936 
3565 26 3 -5.78986 9.9587 -1.51638 
249 1 2 -2.18431 10.0413 -1.59098 
508 3 2 -2.91881 8.62167 -0.924331 
3656 26 2 -4.20958 8.63313 -0.924877 
3540 26 2 -0.734096 9.91048 -1.47752 
248 1 1 -0.269422 9.44471 -0.308898 
3536 26 3 -1.51756 9.11023 -1.93386 
3538 26 3 -1.95815 9.42526 -0.489908 
3690 26 3 -6.66343 11.9826 -0.617683 
1050 5 2 -7.7757 11.0422 -0.889519 
3691 26 2 -6.78904 10.9181 -0.399959 
3692 26 2 -7.39527 10.8219 -0.456086 
3621 26 3 -6.07275 12.5474 -0.00743495 
3623 26 3 -5.56045 11.8159 -0.683632 
3566 26 3 -5.54328 10.5963 -1.82841 
3570 26 3 -3.66403 11.9355 -0.363027 
3569 26 2 -4.21255 12.2295 -1.20931 
3539 26 2 -2.69433 11.1888 -0.601903 
5803 43 2 -3.78284 11.724 -2.0752 
3612 26 3 -2.42559 10.8659 -1.90242 
3572 26 3 -3.16782 11.8031 -1.51685 
3573 26 2 -2.6582 12.2667 -1.1929 
3571 26 3 -4.12647 12.0679 -0.914517 
2996 23 3 -1.16247 11.2744 -1.35907 
3537 26 3 -1.60449 10.6186 -1.39881 
2978 23 2 -1.1284 10.7823 -0.356007 
2979 23 3 -1.1137 11.4351 -0.0148331 
3624 26 2 -6.37651 12.9157 -0.594403 
3620 26 3 -4.28445 13.0197 -0.650936 
3576 26 5 -5.75347 13.081 -1.13749 
3575 26 4 -5.16886 14.2499 -0.28283 
3617 26 3 -2.51283 13.4984 -0.6372 
3619 26 3 -3.76853 13.8544 -0.695501 
3616 26 3 -2.40406 13.755 -1.24959 
3618 26 3 -2.53186 13.8469 -0.825583 
3688 26 2 -3.85326 13.1287 -0.107446 
632 3 2 -0.340982 13.5363 -0.513729 
636 3 3 -0.249744 14.0325 -1.51955 
3615 26 3 -1.42754 13.3812 -1.75288 
3614 26 3 -1.65604 12.6793 -1.03665 
2997 23 2 -1.1321 14.0704 -1.4197 
2998 23 3 -0.0385554 15.1346 -1.87822 
635 3 2 -0.215763 14.9548 -2.03304 
3137 24 4 -11.8659 2.08555 0.130927 
2866 22 1 -10.6982 1.20941 0.57186 
3145 24 2 -11.7797 0.638844 0.806823 
3721 26 5 -11.8269 1.96277 2.07291 
2864 22 2 -9.04474 1.98398 1.15771 
3067 24 2 -8.08186 0.415525 0.204284 
4852 33 3 -5.351 0.511961 1.98263 
4853 33 3 -4.91832 0.803943 1.58573 
4850 33 2 -4.63167 0.477514 0.201332 
3068 24 4 -5.96007 0.591051 0.715501 
4851 33 2 -4.80895 0.676828 1.67777 
4762 33 2 -3.00398 0.936995 0.0279361 
4849 33 3 -3.13242 0.316358 0.887466 
5920 45 2 -1.41893 1.82681 0.389044 
4117 29 3 -1.89729 1.75491 1.01188 
5923 45 2 -0.403396 1.61655 1.19765 
4848 33 2 -1.68384 0.35638 1.96788 
5922 45 2 -1.44087 1.41855 0.957462 
2885 22 3 -15.2597 2.48132 0.937024 
2882 22 2 -15.7884 2.46029 1.95242 
1425 8 2 -12.9997 2.74218 1.26064 
1426 8 2 -11.9088 3.21467 1.23458 
2886 22 2 -12.3876 2.28636 0.392204 
2865 22 2 -9.56914 3.03317 0.780789 
2859 22 1 -9.24819 2.19252 0.903941 
690 3 5 -9.65056 4.13825 1.35289 
3726 26 3 -7.99995 3.31512 1.54918 
2838 22 3 -8.38863 2.23904 0.0686261 
5180 36 2 -6.32196 2.5936 0.123444 
2841 22 3 -7.6517 3.54088 0.156623 
2842 22 3 -8.0939 3.33018 0.395897 
3050 24 2 -7.6903 3.38515 0.227579 
2839 22 3 -7.91637 3.39883 0.701739 
2858 22 1 -8.1778 2.37787 0.428372 
2840 22 3 -7.45868 3.67904 0.251916 
1539 8 1 -6.51036 3.67798 0.738458 
4124 29 2 -4.47385 2.3985 1.38078 
1527 8 3 -5.35136 4.00216 2.05423 
4856 33 3 -4.94238 2.32064 0.881815 
4857 33 1 -4.45872 2.96664 1.06155 
5177 36 2 -5.63621 2.86871 2.00554 
4125 29 2 -4.06671 3.39529 1.91011 
2004 12 1 -4.17873 2.15398 0.396035 
5178 36 2 -3.56117 2.76951 0.259613 
4122 29 2 -3.2975 2.54767 1.60277 
4120 29 5 -3.9943 2.86121 1.49154 
5919 45 2 -0.414739 3.87973 0.811139 
6049 46 3 -1.87533 2.1464 1.66142 
2849 22 3 -12.8562 4.76508 0.369991 
2848 22 3 -14.0202 5.36249 0.318101 
2861 22 2 -11.6284 4.53556 0.165337 
2860 22 2 -11.6492 5.49339 1.32927 
2850 22 3 -9.57715 4.29837 0.411922 
689 3 2 -7.03651 4.94299 1.51843 
3728 26 3 -7.56656 4.25898 1.67981 
3727 26 2 -6.77036 4.69108 1.1592 
3695 26 3 -7.83035 6.30384 1.14653 
691 3 3 -7.05997 5.40998 0.957794 
1531 8 3 -5.03255 5.73285 1.49216 
4121 29 2 -4.38537 4.43349 0.346136 
5452 39 1 -6.22759 4.42219 0.355929 
1541 8 2 -5.44855 4.68036 1.34477 
1540 8 1 -4.63677 5.12018 0.953766 
1532 8 3 -4.16974 5.8239 0.853654 
1533 8 3 -3.72433 5.75708 0.806665 
5790 43 2 -4.03772 5.73991 0.421753 
3661 26 2 -1.32966 4.33353 0.254704 
3660 26 2 -0.9126 5.15319 1.33585 
2750 20 3 -1.77807 6.28934 0.999833 
2751 20 3 -1.76843 5.42378 1.88641 
3662 26 3 -0.088271 4.58701 0.60934 
3644 26 3 -11.9009 8.18307 1.65147 
3642 26 3 -12.0859 8.02398 0.611069 
3641 26 2 -10.9866 7.87525 1.59726 
3643 26 2 -11.9525 7.92599 0.847893 
1421 8 2 -11.7874 7.20252 0.144948 
3638 26 3 -9.70679 8.12687 0.433078 
3646 26 3 -10.0589 7.59345 1.8747 
3647 26 2 -8.89147 8.28087 1.70018 
3640 26 3 -10.3373 7.87584 0.435266 
3696 26 2 -8.71928 7.90098 0.384985 
3639 26 3 -10.0137 7.96121 0.277487 
688 3 2 -6.53417 7.16064 1.29552 
1055 5 2 -8.05373 7.82763 1.75877 
1057 5 2 -8.29532 7.34517 0.954331 
5812 43 1 -7.35492 7.75727 0.233973 
1537 8 3 -5.29957 7.00469 0.623924 
3048 24 3 -5.15652 6.90155 0.726711 
3655 26 2 -4.21468 7.79215 0.0736858 
1538 8 2 -5.8881 6.62422 0.0877307 
2714 19 1 -3.14879 8.37279 0.306553 
1536 8 3 -4.08716 7.28393 1.13908 
3047 24 2 -3.48015 7.92297 2.07489 
1535 8 3 -3.09334 6.88434 0.771433 
1037 5 2 -2.65785 7.74115 1.87315 
509 3 2 -3.74172 8.0941 0.673724 
1534 8 3 -3.38503 6.41925 0.64034 
2748 20 3 -1.94787 7.72014 0.937648 
2956 23 2 -0.869007 7.67871 1.95649 
1035 5 3 -1.38075 7.85854 1.75124 
1034 5 2 -1.94721 8.30139 0.652188 
2954 23 3 -1.77956 7.78861 1.2686 
1064 5 3 -13.4515 8.59631 1.20964 
1063 5 4 -13.5556 8.93169 1.19832 
1062 5 5 -11.2382 10.5032 1.49358 
1058 5 2 -9.63179 10.1303 1.11387 
3635 26 3 -9.04136 9.50574 2.05739 
1052 5 2 -8.71439 9.03395 1.23709 
1051 5 2 -9.61709 9.96648 0.54312 
1060 5 2 -10.4352 9.09676 1.09552 
3648 26 2 -7.75502 8.60142 1.82997 
1046 5 3 -6.34359 8.61145 1.60593 
1048 5 4 -7.05047 9.72065 1.16005 
1054 5 2 -7.31007 8.94558 1.42716 
1056 5 3 -8.26023 8.77163 2.09582 
3654 26 3 -5.82913 9.40418 0.185597 
1047 5 3 -5.97377 9.49418 1.58591 
2749 20 2 -2.27596 8.89298 0.327888 
1036 5 2 -2.57675 8.76374 1.95719 
2747 20 2 -2.36245 8.53832 0.155534 
2746 20 3 -2.1294 9.92025 0.251876 
2949 23 3 -0.195036 9.1064 0.392784 
2950 23 3 -0.884206 9.09494 1.19915 
2951 23 2 -1.46218 9.55139 1.49269 
2952 23 3 -1.64586 8.88 1.91568 
2994 23 2 -0.40836 9.12051 0.808558 
2989 23 2 -1.1135 9.14761 1.76832 
2976 23 3 -0.722056 9.87266 0.0229138 
5829 43 1 -12.9452 11.2193 0.354456 
1061 5 2 -10.582 11.0116 1.97703 
5830 43 1 -11.4079 12.4843 0.197021 
3651 26 3 -9.56892 11.5264 1.46993 
3650 26 3 -8.39818 11.6921 1.99954 
3652 26 2 -8.36041 11.5381 0.505043 
3684 26 2 -4.39042 12.4528 2.03386 
3626 26 3 -5.63121 11.8761 1.4768 
3625 26 3 -5.91641 11.9061 0.178947 
3622 26 3 -5.93247 12.2445 0.164771 
2719 19 1 -3.13107 10.7341 1.60851 
2728 20 2 -2.72009 10.5657 1.75288 
2991 23 3 -2.16385 10.6394 1.23658 
2727 20 2 -2.10475 11.5881 0.932664 
2977 23 3 -1.36493 10.626 0.0696902 
2717 19 1 -1.36852 11.0913 0.0781061 
2980 23 3 -0.0371096 11.8032 0.747672 
2953 23 3 -1.30713 11.4235 1.4706 
2981 23 3 -0.620388 12.1914 0.640894 
2726 20 2 -2.06438 10.639 0.386927 
3689 26 3 -6.7003 12.8703 0.216401 
3687 26 3 -4.35798 12.9073 1.23763 
2984 23 3 -2.28545 13.9424 1.59007 
3686 26 2 -3.88815 13.0361 2.10041 
2988 23 3 -2.28708 13.3273 1.1495 
2744 20 2 -3.37079 14.0158 1.24296 
2983 23 3 -1.82453 13.5649 0.722893 
2957 23 4 -1.96574 13.8412 1.33735 
2958 23 5 -0.429054 14.0679 0.611497 
2990 23 2 -0.830187 13.0531 1.65111 
2993 23 2 -1.63204 14.255 1.37496 
2982 23 3 -1.17444 13.3238 0.170939 
2985 23 3 -3.34688 14.7658 2.07203 
2987 23 2 -3.31265 15.5342 1.33758 
2992 23 3 -2.80447 14.7857 0.403874 
2986 23 3 -3.52782 15.1797 1.91262 
2740 20 2 -1.08803 14.9633 1.93029 
2881 22 2 -14.8106 1.23587 3.82237 
2879 22 2 -13.9235 0.396953 3.37279 
2873 22 2 -10.7187 1.4089 3.64973 
2870 22 3 -11.7335 2.05079 3.95528 
3722 26 2 -11.8161 2.06783 2.96403 
4379 30 1 -11.2435 0.438868 3.94533 
2867 22 2 -9.72204 1.34923 2.17358 
2871 22 2 -10.2092 1.32211 3.17059 
2872 22 4 -9.56858 0.721027 3.4847 
4130 29 3 -7.39595 0.0319815 2.83185 
4128 29 3 -7.95279 0.930672 3.71289 
4135 29 1 -8.25216 0.614685 3.72089 
4129 29 3 -7.74613 0.299763 3.15706 
4132 29 5 -7.1743 0.854991 3.4771 
4133 29 3 -8.38078 0.96658 3.20813 
4438 30 3 -7.19143 1.50114 3.781 
4126 29 2 -5.37373 1.99006 2.26226 
5176 36 2 -4.46172 1.82755 4.12844 
4841 33 3 -4.60053 0.273942 2.19924 
2765 20 3 -4.51788 0.92495 3.314 
5169 36 2 -3.10348 1.67219 3.83797 
5173 36 6 -3.21195 1.55795 3.60828 
4116 29 2 -2.17999 1.49769 2.66894 
4119 29 2 -3.51963 2.09664 3.5153 
4115 29 2 -2.27045 1.49932 2.73657 
2764 20 3 -3.35166 1.83506 4.13632 
5171 36 2 -4.00923 0.675725 3.99412 
4118 29 2 -2.5099 1.36356 2.10992 
5170 36 2 -1.93099 2.10046 3.92811 
4757 33 3 -0.0824289 0.326636 4.12557 
2883 22 2 -16.5654 3.69001 2.50886 
2884 22 3 -15.8653 3.03308 2.39995 
1428 8 3 -13.5191 3.69672 3.16239 
1427 8 3 -13.2307 3.38133 2.21813 
2869 22 3 -11.1698 3.05041 4.1452 
3720 26 2 -11.86 3.31075 2.9512 
2868 22 2 -10.6727 2.47452 2.61908 
1429 8 3 -12.1745 3.33068 3.88132 
1430 8 3 -11.3886 3.85441 3.41281 
3725 26 3 -8.47937 3.31387 2.5182 
3719 26 2 -10.2968 3.26328 2.19035 
3723 26 3 -10.3182 3.22229 2.83542 
3724 26 3 -9.1859 2.99587 2.65655 
1431 8 2 -7.80389 4.07523 3.13062 
1433 8 2 -6.52438 4.01398 4.04136 
1525 8 3 -5.47589 3.5564 3.41285 
4854 33 3 -5.10927 2.29745 2.30671 
2671 19 2 -4.28348 4.02805 3.86993 
4123 29 3 -3.9246 3.55574 2.29864 
2670 19 2 -4.15064 4.05779 3.44545 
4114 29 2 -2.40235 2.38555 4.06476 
684 3 2 -2.13096 3.7413 3.7322 
1520 8 2 -3.54233 3.90424 3.9011 
1524 8 2 -3.67553 4.05974 2.70278 
6050 46 3 -2.11699 2.3742 2.33883 
4113 29 3 -0.824523 3.39075 3.11673 
1522 8 2 -0.937347 3.48143 2.30659 
6051 46 3 -1.95781 2.72658 2.61351 
5918 45 6 -0.0636981 3.34455 2.65061 
4306 30 1 -12.6063 5.54391 3.9343 
4305 30 5 -11.81 5.90473 3.80744 
3730 26 2 -8.48807 6.18813 3.82568 
1432 8 3 -8.80918 4.56809 4.12913 
1447 8 3 -9.16481 4.28314 4.03283 
1444 8 2 -8.63468 5.12662 3.8722 
3729 26 3 -7.9845 4.34302 2.60181 
3731 26 2 -8.40378 5.1834 2.38244 
3699 26 3 -7.23316 5.90537 2.84048 
1446 8 3 -8.38113 4.62524 3.57677 
687 3 2 -5.63117 5.60135 2.29739 
1528 8 3 -5.16142 5.32079 2.16227 
1526 8 2 -4.92106 5.30999 2.43866 
686 3 3 -4.31571 5.38799 2.35402 
1435 8 3 -4.80752 5.06518 3.87819 
1040 5 2 -5.1936 6.24716 3.40034 
1529 8 3 -5.16283 5.68879 2.45343 
1530 8 2 -5.88085 4.72965 2.60814 
1521 8 2 -2.28707 4.3733 3.32646 
685 3 3 -3.2935 4.97801 2.20541 
1523 8 3 -3.06724 4.23675 2.71595 
2761 20 2 -3.39083 6.29785 3.90445 
2752 20 3 -2.33288 4.49066 2.1937 
6048 46 3 -3.04317 4.24044 2.72885 
1514 8 3 -2.66176 5.2618 3.62007 
1512 8 3 -1.13961 5.79949 3.28096 
682 3 3 -0.337035 4.77668 2.57202 
3663 26 2 -0.721286 6.14793 2.55849 
3665 26 2 -0.117019 4.59881 4.01102 
1510 8 3 -1.72236 6.19598 2.62379 
683 3 3 -1.05224 4.29613 3.05389 
2753 20 3 -1.49297 4.65733 3.15139 
1513 8 2 -0.87474 4.5595 3.66001 
4304 30 2 -11.826 6.48812 2.84025 
4307 30 3 -11.8682 8.26863 3.94826 
3645 26 3 -11.1405 7.83158 2.25029 
3732 26 2 -9.19684 6.41638 2.57954 
4303 30 3 -10.2746 7.57208 4.17619 
3700 26 3 -7.09086 6.43271 3.43376 
3697 26 4 -7.71761 6.57928 2.12826 
3698 26 3 -7.62098 6.88598 3.00308 
1045 5 2 -6.37307 8.16363 3.50662 
1044 5 3 -7.11669 8.28565 3.02843 
1038 5 3 -4.29599 7.89974 3.36912 
1043 5 3 -5.5231 7.62641 3.77556 
1041 5 2 -5.23082 6.34918 2.49227 
1042 5 2 -5.76142 6.74979 2.97288 
6043 46 3 -4.50123 8.23559 4.1998 
6041 46 3 -4.67064 6.92461 3.93492 
2724 20 2 -3.34639 7.7387 2.69613 
2755 20 2 -2.34653 7.30999 4.17973 
1511 8 3 -2.58837 6.34999 3.02062 
2725 20 2 -2.86359 8.14954 3.00011 
6042 46 3 -3.93889 6.95199 3.32894 
1509 8 3 -1.18426 7.12844 2.92678 
1508 8 3 -1.85247 8.37271 3.80627 
3637 26 4 -10.72 9.42361 2.64406 
3634 26 2 -8.59336 8.70195 2.32962 
3636 26 2 -10.0643 8.94432 2.86442 
1059 5 2 -10.1915 9.26237 2.61839 
5831 43 3 -9.32952 10.1664 2.61894 
3633 26 3 -7.79474 9.77106 2.69905 
3649 26 2 -7.83906 10.3559 3.37914 
4298 30 3 -8.36383 8.57291 4.08997 
1053 5 5 -8.21924 9.25566 2.16625 
3676 26 2 -5.29427 9.87289 3.83978 
3678 26 2 -5.48714 10.1298 3.56846 
3673 26 3 -4.54628 9.01522 4.09436 
3674 26 2 -5.03444 9.11878 3.92628 
1039 5 2 -5.01705 8.56025 2.58589 
2723 19 1 -3.24197 9.80474 3.01854 
1507 8 3 -0.809457 9.25243 3.85615 
3045 24 1 -0.701686 9.13981 3.74091 
3046 24 2 -1.95282 8.86765 3.60511 
3631 26 3 -7.16375 10.9597 3.94895 
3632 26 2 -7.42747 10.5653 2.59669 
3629 26 3 -7.82042 11.4583 2.90898 
3679 26 3 -5.35416 10.5553 2.30572 
3680 26 3 -4.64173 10.6557 2.37448 
2729 20 2 -2.29907 12.2575 2.43302 
2745 20 8 -3.29806 11.5564 2.29819 
3685 26 2 -3.65688 12.6395 2.62078 
3682 26 2 -3.2994 11.7567 4.0269 
2720 19 1 -3.01713 11.0668 2.38051 
2947 23 3 -0.387865 11.6007 2.2974 
1501 8 3 -1.03508 12.2123 3.79827 
1502 8 3 -0.765656 11.4351 3.90537 
1503 8 3 -0.0275949 11.048 2.36427 
3628 26 3 -6.77032 12.654 2.70967 
3627 26 3 -6.80378 12.7578 2.34145 
2730 20 2 -4.02 12.8892 2.96154 
2742 20 2 -2.10753 14.4884 2.67462 
3683 26 3 -3.33852 13.4918 3.30753 
2955 23 3 -2.74347 13.6976 2.57902 
2743 20 3 -3.05242 13.8896 2.38215 
1499 8 2 -1.21839 12.6499 3.84963 
1500 8 2 -1.72717 12.8755 3.0666 
2738 20 3 -0.255588 13.8885 4.06689 
2741 20 2 -0.50175 14.1271 2.83657 
2880 22 2 -14.4123 1.72859 4.4064 
4318 30 3 -14.0137 0.897638 5.62424 
4317 30 2 -14.357 1.74126 5.67466 
4352 30 2 -11.0559 0.533657 6.17267 
2874 22 4 -10.6326 1.95482 5.04548 
4344 30 2 -8.70659 0.0174624 5.34313 
2875 22 6 -9.96179 1.25589 4.44221 
3709 26 3 -8.66569 2.08277 6.12651 
3710 26 2 -6.79201 1.88777 4.2462 
4134 29 1 -7.33015 0.748774 4.69875 
4341 30 3 -7.97998 1.4088 5.5463 
4127 29 3 -5.80784 1.88761 4.57873 
5172 36 3 -4.37714 1.28743 4.45421 
2668 19 2 -4.2838 1.99909 5.0881 
2667 19 1 -3.68233 1.33456 4.49406 
5174 36 5 -3.75155 0.753984 5.08291 
5932 46 3 -0.440048 0.428868 5.53029 
5005 35 2 -0.469473 1.66971 6.29814 
4316 30 2 -13.8416 4.04219 5.52552 
4315 30 3 -12.4708 3.7791 4.64006 
4314 30 2 -11.8454 3.72273 5.36658 
4340 30 3 -8.50769 2.70713 4.40581 
3718 26 2 -9.5883 3.99222 4.22809 
4339 30 3 -9.04776 2.50035 4.65771 
1450 8 2 -10.2759 3.84623 6.09702 
1451 8 2 -9.15663 2.89509 5.9957 
1452 8 5 -8.48319 2.5754 5.1393 
1453 8 2 -8.51523 3.89743 6.18795 
1449 8 3 -9.11909 3.63066 5.30269 
3716 26 2 -6.8843 2.6554 6.26023 
3712 26 3 -7.08573 2.97544 5.89956 
3711 26 3 -7.99985 2.7014 5.41481 
3713 26 3 -6.76212 3.28322 5.35454 
